MJD,UTC,EDR,rho_eff,jb08_rho
60070.28,2023-05-06 06:43:12,-199.95901196077463,5.2910458126914023e-14,9.273750438754833e-13
60070.28034722222,2023-05-06 06:43:42,-191.60522232577205,5.069999092991387e-14,9.250574400987644e-13
60070.280694444446,2023-05-06 06:44:12,-186.4238787293434,4.9328973636360876e-14,9.22062744695998e-13
60070.28104166667,2023-05-06 06:44:42,-184.8968353457749,4.892490800204912e-14,9.183899580308757e-13
60070.28138888889,2023-05-06 06:45:12,-187.02166498079896,4.9487151775552166e-14,9.140413209192238e-13
60070.28173611111,2023-05-06 06:45:42,-192.1229362525046,5.0836981409980234e-14,9.090219727161685e-13
60070.28208333333,2023-05-06 06:46:12,-198.91925763711333,5.263533235456248e-14,9.033396252578219e-13
60070.282430555555,2023-05-06 06:46:42,-206.29929348826408,5.458813795231186e-14,8.97004049576598e-13
60070.28277777778,2023-05-06 06:47:12,-213.2653396911919,5.643139919028229e-14,8.900261027092908e-13
60070.283125,2023-05-06 06:47:42,-218.98437198996544,5.794469241974716e-14,8.824162429577065e-13
60070.283472222225,2023-05-06 06:48:12,-223.7976378276944,5.921831393879537e-14,8.74180710219064e-13
60070.28381944444,2023-05-06 06:48:42,-229.041662607342,6.060591708205593e-14,8.653144479578291e-13
60070.284166666665,2023-05-06 06:49:12,-234.96347049996257,6.217286605557653e-14,8.558848117117778e-13
60070.28451388889,2023-05-06 06:49:42,-240.4399608410895,6.362198110188155e-14,8.4599550790962e-13
60070.28486111111,2023-05-06 06:50:12,-244.67531173303723,6.474268255876388e-14,8.357342287609028e-13
60070.285208333335,2023-05-06 06:50:42,-247.9128647595644,6.559936019566544e-14,8.251816189170708e-13
60070.28555555556,2023-05-06 06:51:12,-250.9309412278235,6.639796290444945e-14,8.144135377372964e-13
60070.28590277778,2023-05-06 06:51:42,-254.4741874448955,6.733552895242789e-14,8.035018325455628e-13
60070.28625,2023-05-06 06:52:12,-259.1295058391988,6.856735654826315e-14,7.925146517472123e-13
60070.28659722222,2023-05-06 06:52:42,-265.41650134697556,7.023093654546565e-14,7.815165616530809e-13
60070.28694444445,2023-05-06 06:53:12,-273.631819088012,7.240476317660379e-14,7.705685333468692e-13
60070.28729166667,2023-05-06 06:53:42,-283.8382398188114,7.51054486391253e-14,7.597279939757556e-13
60070.28763888889,2023-05-06 06:54:12,-296.1731770373881,7.836935344042349e-14,7.490487734292891e-13
60070.287986111114,2023-05-06 06:54:42,-311.1415525339544,8.233008317784766e-14,7.385811692264785e-13
60070.28833333333,2023-05-06 06:55:12,-328.9892795570195,8.705270810009785e-14,7.283719330551228e-13
60070.28868055555,2023-05-06 06:55:42,-349.2521141394973,9.241438622700863e-14,7.184643477216105e-13
60070.28902777778,2023-05-06 06:56:12,-371.2193332910538,9.822705562203034e-14,7.088982624261311e-13
60070.289375,2023-05-06 06:56:42,-394.2703687995672,1.0432650989066046e-13,6.997102915332945e-13
60070.289722222224,2023-05-06 06:57:12,-417.6020408645272,1.1050022242163717e-13,6.909338658637203e-13
60070.29006944445,2023-05-06 06:57:42,-440.33686005696654,1.165160037915736e-13,6.825994213723124e-13
60070.29041666666,2023-05-06 06:58:12,-462.0385957062245,1.2225842452116128e-13,6.747345715826752e-13
60070.29076388889,2023-05-06 06:58:42,-482.993435818702,1.2780321182259538e-13,6.673642290151794e-13
60070.29111111111,2023-05-06 06:59:12,-503.82767667621374,1.3331608777496136e-13,6.605108566453919e-13
60070.29145833333,2023-05-06 06:59:42,-524.8980460688472,1.3889144487707708e-13,6.54194520375987e-13
60070.29180555556,2023-05-06 07:00:12,-546.2559817805886,1.4454289390191572e-13,6.47206614957526e-13
60070.29215277778,2023-05-06 07:00:42,-567.5809138193727,1.5018560993973404e-13,6.389906605764762e-13
60070.2925,2023-05-06 07:01:12,-587.9639554098248,1.5557909562460194e-13,6.314127915172361e-13
60070.29284722222,2023-05-06 07:01:42,-605.9185838289559,1.6033000735315704e-13,6.244785723010692e-13
60070.29319444444,2023-05-06 07:02:12,-619.6809999234974,1.6397163237097944e-13,6.181916576579191e-13
60070.293541666666,2023-05-06 07:02:42,-627.319055300206,1.659927116172585e-13,6.125537268469617e-13
60070.29388888889,2023-05-06 07:03:12,-627.071988672018,1.6592733617677644e-13,6.075643576133363e-13
60070.29423611111,2023-05-06 07:03:42,-618.2633637301624,1.6359651659244497e-13,6.032206153209456e-13
60070.294583333336,2023-05-06 07:04:12,-602.2431828156114,1.5935747228454843e-13,5.995161821869262e-13
60070.29493055555,2023-05-06 07:04:42,-581.2565562836826,1.5380427408930714e-13,5.964396395878111e-13
60070.295277777775,2023-05-06 07:05:12,-556.029509279877,1.47129032993285e-13,5.939712854369677e-13
60070.295625,2023-05-06 07:05:42,-525.390945982188,1.390218694074338e-13,5.920778744768292e-13
60070.29597222222,2023-05-06 07:06:12,-487.39608469605446,1.2896818141705586e-13,5.907093655828286e-13
60070.296319444446,2023-05-06 07:06:42,-438.0939264856279,1.1592250894658485e-13,5.898753130254088e-13
60070.29666666667,2023-05-06 07:07:12,-354.7880559936166,9.387923253122457e-14,5.915502245436362e-13
60070.29701388889,2023-05-06 07:07:42,-215.50003734603524,5.702271475807523e-14,5.947818330812203e-13
60070.29736111111,2023-05-06 07:08:12,-163.48024149239063,4.325793765053078e-14,6.0212943948164e-13
60070.29770833333,2023-05-06 07:08:42,-105.15232741087677,2.7823991336345245e-14,6.027419438687044e-13
60070.298055555555,2023-05-06 07:09:12,-64.98083169385791,1.7194351685756333e-14,6.012269903723313e-13
60070.29840277778,2023-05-06 07:09:42,-32.91777938231826,8.710259020387674e-15,5.995455039039341e-13
60070.29875,2023-05-06 07:10:12,-6.558841090649366,1.7355121106317653e-15,5.981903061921767e-13
60070.299097222225,2023-05-06 07:10:42,14.50392695516348,-3.83783362556091e-15,5.973315501209748e-13
60070.29944444444,2023-05-06 07:11:12,30.480519514530897,-8.065344170517e-15,5.970390562650639e-13
60070.299791666665,2023-05-06 07:11:42,40.20045554637909,-1.0637302610230998e-14,5.973435577832815e-13
60070.30013888889,2023-05-06 07:12:12,41.7470848672092,-1.104655081122577e-14,5.982579153044288e-13
60070.30048611111,2023-05-06 07:12:42,35.91183969005942,-9.502506896533763e-15,5.99785724945233e-13
60070.300833333335,2023-05-06 07:13:12,26.322273522615433,-6.965045172841362e-15,6.019252309900839e-13
60070.30118055556,2023-05-06 07:13:42,16.16740906238556,-4.278001835615429e-15,6.046714510325011e-13
60070.30152777778,2023-05-06 07:14:12,6.948144569993019,-1.8385243491925107e-15,6.080171672727678e-13
60070.301875,2023-05-06 07:14:42,-1.5318555645644665,4.053389687746007e-16,6.1195352796699e-13
60070.30222222222,2023-05-06 07:15:12,-10.13019971549511,2.68051688497603e-15,6.164702059057207e-13
60070.30256944445,2023-05-06 07:15:42,-19.073098495602608,5.04686620225976e-15,6.215555518190487e-13
60070.30291666667,2023-05-06 07:16:12,-27.43644466623664,7.259862120888445e-15,6.271964742237194e-13
60070.30326388889,2023-05-06 07:16:42,-34.469845451414585,9.120945820416643e-15,6.333785109438718e-13
60070.303611111114,2023-05-06 07:17:12,-41.07060544192791,1.0867549945227861e-14,6.400857585864536e-13
60070.30395833333,2023-05-06 07:17:42,-49.06315144523978,1.298242972228249e-14,6.473006927536634e-13
60070.30430555555,2023-05-06 07:18:12,-58.93242875859141,1.559390483865999e-14,6.550040141106113e-13
60070.30465277778,2023-05-06 07:18:42,-69.38118007779121,1.8358712554660855e-14,6.631745196041024e-13
60070.305,2023-05-06 07:19:12,-79.19319185614586,2.095503483715574e-14,6.717889790943431e-13
60070.305347222224,2023-05-06 07:19:42,-88.36634601280093,2.338231122814249e-14,6.808220846467145e-13
60070.30569444445,2023-05-06 07:20:12,-97.4184576459229,2.577755897830844e-14,6.90246360091185e-13
60070.30604166666,2023-05-06 07:20:42,-106.3504051566124,2.8141010518311237e-14,7.000319605378765e-13
60070.30638888889,2023-05-06 07:21:12,-114.38595782965422,3.0267270140543187e-14,7.101466298574127e-13
60070.30673611111,2023-05-06 07:21:42,-120.3874555900693,3.185530557259214e-14,7.205556153805475e-13
60070.30708333333,2023-05-06 07:22:12,-124.06845477595924,3.282932195415158e-14,7.31221651022326e-13
60070.30743055556,2023-05-06 07:22:42,-126.6199803315103,3.350447224991929e-14,7.421049040877473e-13
60070.30777777778,2023-05-06 07:23:12,-130.01662565395236,3.4403246745465925e-14,7.531628862168176e-13
60070.308125,2023-05-06 07:23:42,-135.63334077224135,3.58894661819539e-14,7.643503669755792e-13
60070.30847222222,2023-05-06 07:24:12,-143.54078659787774,3.798182789721507e-14,7.756192578407368e-13
60070.30881944444,2023-05-06 07:24:42,-153.17781227082014,4.0531847715457815e-14,7.869185417990617e-13
60070.309166666666,2023-05-06 07:25:12,-163.92996761202812,4.3376938113617316e-14,7.981941724042101e-13
60070.30951388889,2023-05-06 07:25:42,-175.42216194421053,4.641784765321124e-14,8.093887352278674e-13
60070.30986111111,2023-05-06 07:26:12,-187.2559719234705,4.954915092006434e-14,8.204407294082369e-13
60070.310208333336,2023-05-06 07:26:42,-198.24120719358325,5.2455915786894245e-14,8.312827823418066e-13
60070.31055555555,2023-05-06 07:27:12,-207.1457561776042,5.4812117498125537e-14,8.418347816593824e-13
60070.310902777775,2023-05-06 07:27:42,-214.38388601318,5.6727373839047676e-14,8.520395829324834e-13
60070.31125,2023-05-06 07:28:12,-221.96879083663225,5.873438910243888e-14,8.619001282965014e-13
60070.31159722222,2023-05-06 07:28:42,-231.37548782676456,6.122346244966364e-14,8.714104545554909e-13
60070.311944444446,2023-05-06 07:29:12,-242.05043091997504,6.404812198364506e-14,8.805601351159232e-13
60070.31229166667,2023-05-06 07:29:42,-252.2468898035586,6.674617147645051e-14,8.893374865840253e-13
60070.31263888889,2023-05-06 07:30:12,-259.3350037820637,6.862173264361641e-14,8.977308707262877e-13
60070.31298611111,2023-05-06 07:30:42,-260.18791104853153,6.88474174665512e-14,9.057295913276052e-13
60070.31333333333,2023-05-06 07:31:12,-252.6167429499328,6.684403703010798e-14,9.133244509325512e-13
60070.313680555555,2023-05-06 07:31:42,-236.3173892274499,6.253112177726421e-14,9.205082285852456e-13
60070.31402777778,2023-05-06 07:32:12,-213.1561568453908,5.6402508697504345e-14,9.272759732980674e-13
60070.314375,2023-05-06 07:32:42,-186.7119787186384,4.940520677169437e-14,9.336251847736183e-13
60070.314722222225,2023-05-06 07:33:12,-160.1901398561895,4.2387355308937386e-14,9.395557395216707e-13
60070.31506944444,2023-05-06 07:33:42,-134.91174291819334,3.5698526685570666e-14,9.450699775172404e-13
60070.315416666665,2023-05-06 07:34:12,-110.90830633416772,2.9347060883517886e-14,9.501727075346496e-13
60070.31576388889,2023-05-06 07:34:42,-88.26692794635892,2.3356004559640993e-14,9.548712984082887e-13
60070.31611111111,2023-05-06 07:35:12,-66.95165798068047,1.7715845169354874e-14,9.591756413366921e-13
60070.316458333335,2023-05-06 07:35:42,-46.27591457590461,1.2244908676250921e-14,9.6309814746811e-13
60070.31680555556,2023-05-06 07:36:12,-25.6444487683475,6.7856883240231925e-15,9.666537017309478e-13
60070.31715277778,2023-05-06 07:36:42,-6.155768044292927,1.6288563548736117e-15,9.698596521928294e-13
60070.3175,2023-05-06 07:37:12,9.665622226893902,-2.5575866528434413e-15,9.727356311039152e-13
60070.31784722222,2023-05-06 07:37:42,20.63967153057456,-5.461391640032457e-15,9.753032425322334e-13
60070.31819444445,2023-05-06 07:38:12,27.6285522505641,-7.310695040078976e-15,9.775858626831938e-13
60070.31854166667,2023-05-06 07:38:42,31.61498863250017,-8.365532094902049e-15,9.796085587139344e-13
60070.31888888889,2023-05-06 07:39:12,33.218050468713045,-8.789712707358936e-15,9.813979009297468e-13
60070.319236111114,2023-05-06 07:39:42,33.552014999091625,-8.878081899260808e-15,9.829817649508591e-13
60070.31958333333,2023-05-06 07:40:12,34.237883511930704,-9.059567179035343e-15,9.843891979420301e-13
60070.31993055555,2023-05-06 07:40:42,36.62366468086839,-9.690860429593212e-15,9.856502040715402e-13
60070.32027777778,2023-05-06 07:41:12,40.873436115682125,-1.0815377656127505e-14,9.86795698320152e-13
60070.320625,2023-05-06 07:41:42,45.13600732758641,-1.1943281787123578e-14,9.878572253633524e-13
60070.320972222224,2023-05-06 07:42:12,45.92171187326312,-1.2151184332032674e-14,9.888668631792227e-13
60070.32131944445,2023-05-06 07:42:42,41.0594535805285,-1.0864599090000959e-14,9.898567919127817e-13
60070.32166666666,2023-05-06 07:43:12,30.671968419104815,-8.116002798750714e-15,9.908591323451294e-13
60070.32201388889,2023-05-06 07:43:42,15.04619137942791,-3.981320327322501e-15,9.919057831712548e-13
60070.32236111111,2023-05-06 07:44:12,-5.875504191964865,1.5546967124664945e-15,9.930283530517921e-13
60070.32270833333,2023-05-06 07:44:42,-31.1957175321877,8.254590228469643e-15,9.942579004688016e-13
60070.32305555556,2023-05-06 07:45:12,-58.4433324187994,1.5464486758660332e-14,9.956249163288031e-13
60070.32340277778,2023-05-06 07:45:42,-84.61608206480742,2.2389966938983315e-14,9.971592250069473e-13
60070.32375,2023-05-06 07:46:12,-108.18672505393624,2.862691273438156e-14,9.988900583506935e-13
60070.32409722222,2023-05-06 07:46:42,-128.7174760363996,3.405948328731478e-14,1.0008460078378473e-12
60070.32444444444,2023-05-06 07:47:12,-146.02091802284122,3.8638086840600503e-14,1.0030550558023282e-12
60070.324791666666,2023-05-06 07:47:42,-160.76068936288357,4.253832642790446e-14,1.005544551904374e-12
60070.32513888889,2023-05-06 07:48:12,-174.0819366015494,4.606321529041775e-14,1.0083413149363428e-12
60070.32548611111,2023-05-06 07:48:42,-186.77740351855755,4.942251860026683e-14,1.0114716641299952e-12
60070.325833333336,2023-05-06 07:49:12,-199.7015303298831,5.2842326808819644e-14,1.0149616764174387e-12
60070.32618055555,2023-05-06 07:49:42,-214.05329948663712,5.6639898488982436e-14,1.0188375583571426e-12
60070.326527777775,2023-05-06 07:50:12,-230.845581240952,6.108324571251898e-14,1.023126331711384e-12
60070.326875,2023-05-06 07:50:42,-250.40537923946977,6.625889577611545e-14,1.0278569569537603e-12
60070.32722222222,2023-05-06 07:51:12,-272.5143873654306,7.210908345810765e-14,1.0330625154556148e-12
60070.327569444446,2023-05-06 07:51:42,-296.3709888868034,7.842169574534321e-14,1.038784395283152e-12
60070.32791666667,2023-05-06 07:52:12,-320.72806921973825,8.486673798881278e-14,1.0450808086164085e-12
60070.32826388889,2023-05-06 07:52:42,-344.30882812291384,9.110636052101492e-14,1.0520460856954884e-12
60070.32861111111,2023-05-06 07:53:12,-364.9832031801343,9.657693494043527e-14,1.0598603041669957e-12
60070.32895833333,2023-05-06 07:53:42,-377.869473669678,9.998672611945368e-14,1.0689414571717227e-12
60070.329305555555,2023-05-06 07:54:12,-368.42811807990074,9.748848188081837e-14,1.0805474660507972e-12
60070.32965277778,2023-05-06 07:54:42,-264.1378928646445,6.989260840560484e-14,1.0992579506999216e-12
60070.33,2023-05-06 07:55:12,-342.41616024821997,9.060554826279177e-14,1.0811875492414699e-12
60070.330347222225,2023-05-06 07:55:42,-369.01560317352414,9.764393426649252e-14,1.0548481894373102e-12
60070.33069444444,2023-05-06 07:56:12,-368.0116718746722,9.737828750004108e-14,1.0470862302529794e-12
60070.331041666665,2023-05-06 07:56:42,-370.4771736226976,9.803067533553569e-14,1.043300247507316e-12
60070.33138888889,2023-05-06 07:57:12,-373.0873536467552,9.872134598604731e-14,1.0410716225552518e-12
60070.33173611111,2023-05-06 07:57:42,-374.0499168410897,9.89760464823587e-14,1.0397494686168528e-12
60070.332083333335,2023-05-06 07:58:12,-373.1781896650791,9.874538178866912e-14,1.0390884722668338e-12
60070.33243055556,2023-05-06 07:58:42,-370.7216749712825,9.809537198631136e-14,1.0389726366341387e-12
60070.33277777778,2023-05-06 07:59:12,-366.6487282179296,9.701764372323762e-14,1.03933624478433e-12
60070.333125,2023-05-06 07:59:42,-360.9333866201341,9.550532707731175e-14,1.0401356162176558e-12
60070.33347222222,2023-05-06 08:00:12,-353.71624928712845,9.359562548942287e-14,1.0413372416818503e-12
60070.33381944445,2023-05-06 08:00:42,-345.2943911142647,9.13671469135559e-14,1.04291245262031e-12
60070.33416666667,2023-05-06 08:01:12,-336.12068400904536,8.893972420877428e-14,1.044834461658333e-12
60070.33451388889,2023-05-06 08:01:42,-327.09428634122014,8.655128054145896e-14,1.0470769383057307e-12
60070.334861111114,2023-05-06 08:02:12,-319.18307437747717,8.445792228150278e-14,1.0496131255847284e-12
60070.33520833333,2023-05-06 08:02:42,-313.07834342494607,8.284257067382763e-14,1.052415209982511e-12
60070.33555555555,2023-05-06 08:03:12,-309.53801054880023,8.190577551485076e-14,1.0554540977087283e-12
60070.33590277778,2023-05-06 08:03:42,-309.15505651012063,8.180444337968266e-14,1.058699074142207e-12
60070.33625,2023-05-06 08:04:12,-311.98714393377304,8.25538321747739e-14,1.0621177549670583e-12
60070.336597222224,2023-05-06 08:04:42,-317.8485802412033,8.410480643328194e-14,1.065675995139658e-12
60070.33694444445,2023-05-06 08:05:12,-325.01970148831606,8.600233186485795e-14,1.0693378834848259e-12
60070.33729166666,2023-05-06 08:05:42,-331.88042161241174,8.781772313573326e-14,1.0730658949400827e-12
60070.33763888889,2023-05-06 08:06:12,-340.05252201110125,8.998011417634622e-14,1.0768210390452843e-12
60070.33798611111,2023-05-06 08:06:42,-350.4126610532403,9.272147450616039e-14,1.080562880596855e-12
60070.33833333333,2023-05-06 08:07:12,-360.86144703254104,9.548629139344992e-14,1.0842494856467586e-12
60070.33868055556,2023-05-06 08:07:42,-369.11727087944746,9.76708362042665e-14,1.0878378014013113e-12
60070.33902777778,2023-05-06 08:08:12,-373.6219862513244,9.88628132585646e-14,1.0912838835629719e-12
60070.339375,2023-05-06 08:08:42,-373.53172309696674,9.883892903948282e-14,1.0945432030141027e-12
60070.33972222222,2023-05-06 08:09:12,-368.3537671715021,9.746880814575163e-14,1.0975708897812622e-12
60070.34006944444,2023-05-06 08:09:42,-357.823800958693,9.468251043944996e-14,1.1003220357843213e-12
60070.340416666666,2023-05-06 08:10:12,-342.24994050711393,9.056156543568428e-14,1.1027520208881925e-12
60070.34076388889,2023-05-06 08:10:42,-322.78286342322826,8.541044993056068e-14,1.1048168620629345e-12
60070.34111111111,2023-05-06 08:11:12,-301.28749429807067,7.972263512858357e-14,1.106473438651326e-12
